,sector_y,period,company,ticker,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,pay_out_ratio,net_debt_ebitda,net_interest_ebitda,net_debt_equity,asset_turn_over,free_cash_flow,fcf_dividends,debt_to_fcf,fcf_revenues,interest_coverage_fcf,sg_a_ratio,op_expense_ratio,r_and_d_ratio,cash_ratio,wk_turnover,ebitda_margin,ebit_margin,pre_tax_margin,tax_to_revenues,target
56,utilities,2018-09-30,CenterPoint Energy,CNP,0.48700000000000004,0.09699999999999999,0.154,0.33299999999999996,0.07,0.963,1.0979999999999999,3.734,0.321,0.30289389067524114,2.8192606115928798,0.11912368781378366,1.3226980728051392,0.45580785236113625,1497,0.31462925851703405,4.12625250501002,0.14855611789222983,0.1743486973947896,0.46353081274188745,0.7776123846382852,0.0,0.37073170731707317,0.023915847970626177,0.21742582117693757,0.09715193013793788,0.14170884191723726,0.041083655849955346,4
57,telecom,2018-09-30,"CENTURYLINK, INC",CTL,0.53,0.11,0.069,0.057,0.018000000000000002,3.676,0.878,2.19,0.5,1.2953020134228188,5.702180299984537,0.0,1.573006867721708,0.2592756006578156,4930,0.35233265720081136,7.479918864097363,0.2542285478547855,0.0,0.010313531353135313,0.010313531353135313,0.0,0.10509754562617998,-0.030115511551155116,0.3334880363036304,0.10973597359735973,0.004898927392739274,0.0017533003300330033,9
58,consumer_staples,2018-09-30,Church & Dwight,CHD,0.45799999999999996,0.19399999999999998,0.19699999999999998,0.335,0.124,1.163,1.07,1.712,0.395,0.2557200538358008,2.441724941724942,0.0,0.9445446348061316,0.627763923524522,864,0.2199074074074074,2.4247685185185186,0.2288135593220339,0.0,0.032574152542372885,0.03548728813559322,0.0,0.2983957219251337,0.017213983050847457,0.22722457627118645,0.1941207627118644,-0.006355932203389831,-0.00026483050847457627,7
59,energy,2018-09-30,Cimarex Energy,XEC,0.74,0.392,0.27,0.2,0.10400000000000001,-0.27,1.486,0.912,0.28300000000000003,0.056363636363636366,0.7985948477751756,0.03825136612021858,0.3717296511627907,0.38745247148288975,-148,-0.20945945945945946,-6.912162162162162,-0.07262021589793916,-0.3310810810810811,0.2595682041216879,0.5,0.0,0.7051671732522796,0.15701668302257116,0.6285574092247301,0.3915603532875368,0.06771344455348381,-0.3012757605495584,8
60,industrials,2018-09-30,CINTAS CORP,CTAS,0.449,0.154,0.128,0.25,0.115,0.7879999999999999,3.0989999999999998,1.178,0.348,0.2100238663484487,1.9771054783319706,0.01062959934587081,0.7226539151225344,0.9006449842184713,660,0.26666666666666666,3.6636363636363636,0.10056376657016608,0.019696969696969695,0.0044187109553557825,0.006856620447965869,0.0,0.17378497790868924,0.21712631418558587,0.18634770684138352,0.1537406673777236,-0.0024379094926100867,0.0,0
61,information_tech,2018-09-30,"CISCO SYSTEMS, INC.",CSCO,0.622,0.257,-0.026000000000000002,-0.027000000000000003,-0.011000000000000001,-6.3870000000000005,2.344,1.443,0.24600000000000002,-4.634357762017337,-2.113623606767701,0.008259161254109535,-0.5649043098090483,0.42645252964704233,8105,0.7256014805675509,-3.2521900061690316,0.16670437483288425,0.01270820481184454,0.03979925543511796,0.03979925543511796,0.12762500257101134,1.9003910341456602,0.7918509224788662,0.2565046586725354,0.2565046586725354,0.017750262243155967,0.0005759065385960221,2
62,consumer_staples,2018-09-30,CLOROX CO /DE/,CLX,0.441,0.185,0.133,0.9640000000000001,0.14800000000000002,0.9890000000000001,1.179,5.504,0.524,0.5315985130111525,1.30411171450737,0.22265321955003878,2.008363201911589,1.1168258633357826,798,0.5375939849624061,2.106516290726817,0.13125,0.35964912280701755,0.003289473684210526,0.058881578947368424,0.021710526315789475,0.5832091405861898,0.05921052631578947,0.21200657894736843,0.18519736842105264,0.008552631578947369,0.011842105263157895,7
63,consumer_staples,2018-09-30,COCA COLA CO,KO,0.636,0.244,0.07400000000000001,0.122,0.027000000000000003,2.292,1.147,3.4410000000000003,0.522,2.689365279529214,2.9576508620689657,0.008405172413793103,1.3603786677240286,0.36992845423191545,5453,1.1732991014120668,5.033376123234916,0.16452946323507225,0.01430405281496424,0.0038620523187400052,0.06562471713483993,0.0,0.6164086884514938,0.13957698458196302,0.2799987931086504,0.24427480916030533,-0.07069366080318619,0.0,7
64,information_tech,2018-09-30,COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,0.382,0.168,0.102,0.141,0.099,1.112,3.2089999999999996,0.42700000000000005,0.057,0.1761968085106383,-1.4305745554035567,0.015389876880984952,-0.3920704845814978,0.9729978319427107,1672,0.15849282296650719,-2.501794258373206,0.11289669142471304,0.026913875598086126,0.00864280891289669,0.013774476704929102,0.0,1.7809087706939064,0.42349763673193785,0.1974341661039838,0.1675219446320054,0.0020931802835921676,0.001688048615800135,2
65,consumer_staples,2018-09-30,COLGATE PALMOLIVE CO,CL,0.601,0.24,0.141,8.947000000000001,0.172,1.012,1.361,51.165,0.519,0.7554347826086957,1.2056432329029172,0.006934481109516977,20.74897119341564,1.219154307352477,2048,0.74658203125,2.4619140625,0.13252232431732885,0.01416015625,0.019024200854147792,0.028277468616539406,0.0,0.45041079812206575,0.07965575255597257,0.2706095509253268,0.2398731719943057,0.0249773521418403,0.00899443509770933,7
66,consumer_discretionary,2018-09-30,COMCAST CORP,CMCSA,0.7020000000000001,0.212,0.27,0.324,0.122,0.9670000000000001,0.743,1.6469999999999998,0.344,0.1268088849791071,2.2063091027214323,0.0006857720349382805,0.8631947582467239,0.4535799255315744,21985,0.13113486468046395,2.7804412099158515,0.25855884462947937,0.0008642256083693427,0.0022345317479918617,0.0025873525503063662,0.0,0.15586777611058064,-0.06644791776923167,0.32584177163085537,0.2119041738700914,0.0005174705100612732,0.00030577802867257054,3
67,energy,2018-09-30,Concho Resources,CXO,0.8420000000000001,0.205,0.37,0.107,0.07,-0.002,0.496,0.54,0.196,0.0,1.6056085918854415,0.0059665871121718375,0.3018508132361189,0.18831925429653365,-2,-0.0,-1345.5,-0.0007733952049497294,-5.0,0.04369682907965971,0.07269914926527456,0.0,0.0,-0.22699149265274554,0.6481051817478731,0.20494972931167826,0.008894044856921888,-0.002320185614849188,8
68,utilities,2018-09-30,Consolidated Edison,ED,0.78,0.223,0.129,0.1,0.032,2.435,0.6679999999999999,2.122,0.32799999999999996,0.5201277955271566,3.7708537782139353,0.2693817468105986,0.9814188110593193,0.24885480572597138,3811,0.21359223300970873,4.033062188401995,0.31317281617224096,0.2881133560745211,0.03508916098282521,1.1650094502424193,0.0,0.11520084940718457,-0.1543265675076013,0.3349494617470622,0.22319007313665873,-0.21489029501191553,-0.14972471032952583,4
69,consumer_staples,2018-09-30,"CONSTELLATION BRANDS, INC.",STZ,0.502,0.303,0.42,0.28800000000000003,0.138,0.455,1.6580000000000001,1.089,0.41200000000000003,0.14432367149758454,3.57542310522443,0.2733627667402502,0.8424794104898136,0.32845049381691427,1507,0.3171864631718646,6.448573324485733,0.19039797852179408,0.4930325149303251,0.0,0.8564750473783954,0.0,0.09523809523809523,0.17978521794061908,0.3433986102337334,0.3028427037271004,0.24346178142766897,0.04573594440934934,7
70,health_care,2018-09-30,COOPER COMPANIES INC,COO,0.637,0.16899999999999998,0.052000000000000005,0.04,0.02,3.786,2.576,0.9390000000000001,0.36700000000000005,0.0234375,3.2150375939849622,0.0015037593984962407,0.6625348621010226,0.3904427041713281,485,0.006185567010309278,4.408247422680413,0.19852640196479737,0.002061855670103093,0.0024559967253376994,0.005321326238231682,0.03315595579205895,0.3383947939262473,0.2979942693409742,0.2722063037249284,0.16905444126074498,-0.0036839950880065493,0.0,1
71,information_tech,2018-09-30,CORNING INC /NY,GLW,0.397,0.159,-0.049,-0.031,-0.018000000000000002,2.7510000000000003,2.7510000000000003,0.743,0.18600000000000003,-1.3098591549295775,0.2932031814895155,0.0,0.05142675967025999,0.36793482214301304,-1367,-0.47622531089978054,-0.5932699341623994,-0.13513246342427837,-0.0,0.03212732305258996,0.0387504942665085,0.08540925266903915,1.3452789030850731,0.555357848952155,0.2734282325029656,0.15895610913404506,-0.0049426650850138395,0.00019770660340055358,2
72,consumer_staples,2018-09-30,COTY INC.,COTY,0.616,0.045,-0.013999999999999999,-0.013000000000000001,-0.006,-4.386,0.903,1.3780000000000001,0.332,-2.224852071005917,6.178694158075602,0.03006872852233677,0.755700325732899,0.4152894387980557,741,0.5074224021592443,9.705802968960864,0.07884656309853161,0.04723346828609987,0.017769738242179187,0.026494998935943818,0.0,0.0820969337289812,-0.04181740795914024,0.1238561396041711,0.045435198978506064,0.010002128112364332,0.0017024898914662695,7
73,real_estate,2018-09-30,Crown Castle International Corp.,CCI,0.6409999999999999,0.258,0.102,0.036000000000000004,0.013999999999999999,2.995,0.878,1.6119999999999999,0.501,3.9767441860465116,6.696956889264581,0.0,1.2841397195882973,0.13515777715721866,1159,1.3278688524590163,13.671268334771355,0.2660697887970615,0.0,0.11363636363636363,0.11363636363636363,0.0,0.24303405572755418,-0.03627180899908173,0.5431588613406795,0.2580348943985308,0.008494031221303948,0.002066115702479339,6
74,industrials,2018-09-30,CSX CORP,CSX,0.44299999999999995,0.32799999999999996,0.48,0.37200000000000005,0.153,1.001,1.011,1.4280000000000002,0.33,0.12940961433010417,2.252768987341772,0.011471518987341773,0.7737246110997894,0.31920311144687874,5476,0.12929145361577793,2.079985390796202,0.4800140252454418,0.010591672753834916,0.08239831697054699,0.10133239831697055,0.0,0.2212249208025343,0.001840813464235624,0.4431977559607293,0.3279277699859748,0.021037868162692847,0.008327489481065918,0
75,consumer_staples,2018-09-30,CVS HEALTH Corp,CVS,0.156,0.032,0.016,0.084,0.023,0.922,2.343,2.7430000000000003,0.489,0.678084469571001,3.540671454818774,0.0005010856856522465,0.5952655078486985,1.402865931427714,2772,0.7355699855699855,7.647186147186147,0.014824480715340023,0.0010822510822510823,7.48711147239395e-05,0.00032087620595974074,0.0,1.394309846632585,0.22620168139131924,0.03201809741801613,0.03201809741801613,-0.00028344064859777096,0.0,7
76,consumer_discretionary,2018-09-30,DARDEN RESTAURANTS INC,DRI,0.21600000000000003,0.09,0.069,0.257,0.1,1.29,0.38799999999999996,1.567,0.179,0.5596330275229358,0.8217821782178217,0.15247524752475247,0.3905882352941176,1.4447296058661778,703,0.43385490753911804,1.1806543385490753,0.0892018779342723,0.21906116642958748,0.7898743814236772,0.937063824387768,0.0,0.10013623978201634,-0.11394493084633929,0.12815632533942392,0.08958254028676564,0.389163811699023,0.06522014972719198,3
77,industrials,2018-09-30,DEERE & CO,DE,0.316,0.139,0.057999999999999996,0.20199999999999999,0.03,0.779,1.494,5.685,0.611,0.37028189202102246,5.525986315329742,0.009462803901586839,3.656840077071291,0.5182302925493587,1630,0.4754601226993865,23.28711656441718,0.045328142380422695,0.03987730061349693,0.04599555061179088,0.046579532814238045,0.044104560622914346,0.1371378838741763,0.44185205784204673,0.1910177975528365,0.13870967741935483,0.0005839822024471636,-0.0007230255839822024,0
78,industrials,2018-09-30,DELTA AIR LINES INC /DE/,DAL,0.292,0.128,0.07,0.23600000000000002,0.054000000000000006,1.743,0.396,3.34,0.19699999999999998,0.2851485148514851,1.1078038048401708,0.0,0.6658369632856254,0.7712560040146247,5281,0.16360537776936188,1.620905131603863,0.12271977319731368,0.0,0.19310761508609672,0.2152069342132782,0.0,0.12486377082360267,-0.27021123323960683,0.17955987265586876,0.12792508075198103,0.0838658703785467,0.013594218390537495,0
79,health_care,2018-09-30,Dentsply Sirona,XRAY,0.541,0.122,-0.39,-0.311,-0.18100000000000002,-0.381,1.693,0.716,0.205,-0.04996876951905059,1.8844765342960288,0.0,0.3046692607003891,0.46452051688959417,610,0.13114754098360656,2.5672131147540984,0.1488530990727184,0.0,4.824792581747194,5.903367496339678,0.0,0.21377459749552774,0.18887262079062958,0.2027818448023426,0.12176671547096145,-0.908979990239141,-0.19838945827232796,1
80,consumer_discretionary,2018-09-30,"Discovery Communications, Inc.",DISCA,0.6,0.25,-0.077,-0.067,-0.02,-4.336,1.449,2.3369999999999997,0.547,-0.0,6.107252298263535,0.006469186244467144,1.7872658429653248,0.2587782156932999,3113,0.0,5.761965949245101,0.35917849313487943,0.006103437198843559,0.041075343256028615,0.041075343256028615,0.0,0.14540059347181009,0.1396100149994231,0.3388715818622361,0.24968270451136496,0.0,-0.0011538017768547364,3
81,consumer_discretionary,2018-09-30,DOLLAR GENERAL CORP,DG,0.308,0.086,0.066,0.251,0.12300000000000001,0.875,1.433,1.043,0.24,0.1838856400259909,1.1355721393034826,0.00041459369817578774,0.4471106758080313,1.8751298234401215,1347,0.2100965107646622,2.0334075723830733,0.057389970602019516,0.0007423904974016332,0.026330365131438795,0.03276383622342465,0.0,0.09005059021922428,0.05466320139746922,0.10276511439648929,0.08555238379276554,-0.013719057560393677,0.00025563461292659026,3
82,consumer_discretionary,2018-09-30,Dollar Tree,DLTR,0.313,0.08800000000000001,0.075,0.22399999999999998,0.107,0.8909999999999999,2.24,1.1059999999999999,0.319,0.0,1.710797405570393,-0.006104540251812286,0.5862970711297071,1.413127173373075,1527,0.0,2.936476751800917,0.06710023289537285,-0.010478061558611657,0.02153183635804368,0.0323416970602452,0.0,0.33927635028841113,0.1039680098431252,0.11517335325394384,0.08836841411433845,0.01305092938436525,0.008920332205475239,3
83,utilities,2018-09-30,DOMINION RESOURCES INC /VA/,D,0.7609999999999999,0.302,0.248,0.161,0.040999999999999995,-0.207,0.45,2.9539999999999997,0.48700000000000004,0.6438812937645882,6.193440985516897,0.0,1.9207021166752711,0.16434027551087027,-621,-3.109500805152979,-59.909822866344605,-0.04934053710471953,-0.0,0.0,0.0,0.0,0.012453300124533,-0.42126171937072937,0.4772763387891308,0.3023200381376132,0.0,0.0,4
84,industrials,2018-09-30,DOVER Corp,DOV,0.371,0.11800000000000001,0.11900000000000001,0.185,0.076,1.044,1.935,1.432,0.335,0.3497536945812808,2.581651376146789,0.01926605504587156,0.6420260095824778,0.6399887408519422,848,0.33490566037735847,3.318396226415094,0.12432194692860285,0.024764150943396228,0.07271661046767336,0.08151297463714997,0.0,0.31338320864505403,0.3298636563553731,0.15980061574549187,0.11831109807946048,0.053364609294824804,0.02682891071690368,0
85,consumer_staples,2018-09-30,Dr Pepper Snapple Group,DPS,0.591,0.201,0.156,0.426,0.10400000000000001,1.122,0.767,3.094,0.444,0.39792060491493386,2.8878205128205128,0.6256410256410256,1.8121480289621883,0.6654877689360448,1187,0.35467565290648695,3.7952822240943553,0.17522881606141127,0.8222409435551812,0.43105993504576323,0.7664599940950694,0.0,0.008004926108374385,-0.05580159433126661,0.23029229406554472,0.20091526424564513,0.41319751992914083,0.3253616770002952,7
86,utilities,2018-09-30,DTE Energy Co.,DTE,0.43200000000000005,0.139,0.08800000000000001,0.111,0.033,2.11,1.0959999999999999,2.38,0.382,0.5220458553791887,4.61861969805895,0.0010783608914450035,1.286186186186186,0.37335268161222496,2393,0.2473882156289177,5.369410781445884,0.18981518204172285,0.0012536564981195152,0.05409693027683033,0.10954231775997461,0.0,0.023470839260312945,0.021337352264614896,0.22067105576267154,0.13897041326247322,-0.04116760529864361,0.00015864202427222972,4
87,utilities,2018-09-30,Duke Energy CORP,DUK,0.451,0.249,0.13,0.073,0.022000000000000002,-0.18600000000000003,0.677,2.3040000000000003,0.395,0.8009153318077803,5.44926952141058,0.053602015113350124,1.295828641253564,0.17086735211798657,-569,-4.305799648506151,-95.05096660808435,-0.024145979206450244,-0.9349736379613357,0.0982389136431148,0.1619350732017823,0.0,0.028681301073545905,-0.17097390197326542,0.4211754720984511,0.24948016125610015,0.05334182049649905,0.0023339698705707617,4
88,industrials,2018-09-30,Eaton Corp plc,ETN,0.326,0.124,0.146,0.17300000000000001,0.092,0.9570000000000001,1.643,0.887,0.23800000000000002,0.3577889447236181,1.9281575898030128,0.06981460023174971,0.3849624060150376,0.6254483033442663,2857,0.3738186909345467,2.3297164858242914,0.14002156439913743,0.08435421771088554,0.03572828857086846,0.04023720839051166,0.028621838855126445,0.21576354679802956,0.15987061360517546,0.16918251323269948,0.124387375024505,0.0631738874730445,-0.004851989805920408,0
89,information_tech,2018-09-30,EBAY INC,EBAY,0.7759999999999999,0.256,-0.102,-0.126,-0.039,-0.37,2.176,2.228,0.385,-0.0,1.2926525529265256,0.07658779576587796,0.5158404770778979,0.38201339182636807,376,0.0,11.042553191489361,0.037876498438601795,0.6542553191489362,0.3551929082300796,0.4140223632517377,0.12330009066183137,1.647372857544254,0.4215775158658205,0.32356200261911955,0.25546489372418657,0.3392767200564118,0.03848091064772842,2
90,materials,2018-09-30,Ecolab Inc.,ECL,0.41700000000000004,0.141,0.11,0.198,0.076,1.173,1.3219999999999998,1.608,0.36700000000000005,0.29833887043189367,2.5042253521126763,0.006338028169014085,0.9291873530180298,0.693047485473853,1765,0.2543909348441926,4.029461756373938,0.1275657704538884,0.010198300283286119,0.006938421509106678,0.010190806591500434,0.0,0.06071942446043165,0.08087597571552471,0.20526163631107255,0.14064758600751662,0.008094825093957791,0.0003613761202659728,5
91,utilities,2018-09-30,Edison Int'l,EIX,0.596,0.16899999999999998,0.042,0.037000000000000005,0.01,-0.413,0.644,2.74,0.268,1.7268408551068883,3.3064400287287525,0.0,0.9943840449276405,0.23912750514987582,-174,-4.17816091954023,-79.3735632183908,-0.014008533934465824,-0.0,0.0029788261814668706,0.0030593349971821913,0.0,0.022595222724338282,-0.13324209000885598,0.3362853232428951,0.1693100394493197,0.00032203526286128333,8.050881571532083e-05,4
92,information_tech,2018-09-30,ELECTRONIC ARTS INC.,EA,0.755,0.27399999999999997,0.19699999999999998,0.245,0.11599999999999999,1.093,1.92,1.115,0.115,0.0,-2.5487884741322855,0.0,-0.9525208027410671,0.5895626012497107,1095,0.0,-3.554337899543379,0.21491658488714427,0.0,0.02198233562315996,0.03277723258096173,0.2590775269872424,1.5719343418088187,0.5611383709519137,0.2997055937193327,0.2743866535819431,-0.009617271835132482,0.0005888125613346418,2
93,industrials,2018-09-30,EMERSON ELECTRIC CO,EMR,0.425,0.184,0.125,0.25,0.10300000000000001,1.288,1.2329999999999999,1.422,0.292,0.5899521531100479,0.6670981102769868,0.003106393994304944,0.3046099290780142,0.8275979889686143,2692,0.4580237741456166,0.9572808320950966,0.1587732232379829,0.004457652303120356,0.04476555588322029,0.04476555588322029,0.0,0.4905090595340811,0.0956649955765261,0.22783839575346507,0.18425243291064583,0.018814508994396933,0.00536714833382483,0
94,energy,2018-09-30,EOG RESOURCES INC,EOG,1.0,0.125,0.23,0.159,0.087,0.691,1.203,0.8320000000000001,0.214,0.14982578397212543,1.1532710280373832,-0.00020768431983385254,0.3410305226309648,0.37569134850668723,1785,0.21680672268907564,3.110924369747899,0.15926124197002142,-0.0005602240896358543,0.0039257673090649535,0.004550321199143469,0.01293718772305496,0.30594277329420394,0.049339757316202715,0.42960385438972165,0.12544610992148467,-0.0009814418272662384,-8.922198429693076e-05,8
